2.84785,0.89499,0.3755,0.24076,0.34232,0.63746,0.9528,0.85761,0.50018,0.32595,0.33758,0.28528,0.19351,0.14917,0.09832,0.05176
1.50954,8.41274,1.14161,0.28626,0.2478,0.60289,0.88945,1.07058,0.94172,0.49287,0.37613,0.25574,0.21961,0.14159,0.07105,0.05287
0.22691,2.32127,11.44296,0.82199,0.30493,0.40617,0.50936,0.8461,1.07796,0.68387,0.41939,0.247,0.13716,0.09815,0.06981,0.06408
0.13726,0.28399,2.87004,9.03947,0.90712,0.50049,0.43041,0.62286,0.72751,0.77303,0.42715,0.22279,0.1042,0.06285,0.03114,0.02329
0.30313,0.25383,0.32725,2.30798,4.46771,2.05653,1.34681,1.17713,1.04447,1.31496,0.93264,0.54331,0.26345,0.1,0.09205,0.07609
1.20772,0.53214,0.29747,0.97254,3.35489,5.858,3.08605,2.22587,1.82081,1.62733,1.7863,1.06369,0.54433,0.20877,0.09804,0.06233
2.03518,1.76674,1.19544,0.62143,1.87646,3.34734,5.3878,3.35426,2.38633,1.86977,1.67678,1.36781,0.76978,0.37819,0.18666,0.17294
1.46273,2.08424,1.51199,0.77432,1.05627,2.03427,2.6283,4.40378,2.9196,1.87342,1.37975,0.92911,0.73838,0.43945,0.26198,0.10482
0.63709,1.0879,1.39947,0.9576,1.10795,1.51462,1.9795,2.23468,3.29615,2.00936,1.39974,0.62539,0.50897,0.26411,0.17187,0.08066
0.26576,0.49833,0.66748,0.95956,1.00669,1.13364,1.35301,1.53189,1.67068,2.14579,1.28518,0.68012,0.35839,0.16533,0.12281,0.10905
0.2945,0.32475,0.44247,0.58562,0.87447,1.27823,1.21301,1.17636,1.58138,1.69313,1.62837,0.94045,0.41413,0.13039,0.07987,0.06786
0.38955,0.40027,0.27135,0.3687,0.5962,1.06082,1.20689,1.00188,1.19452,1.00249,1.14156,1.14808,0.54459,0.16844,0.07373,0.05099
0.28557,0.26184,0.16297,0.19387,0.39584,0.72496,0.79043,0.87895,0.87531,0.83593,0.72419,0.77198,0.55314,0.20054,0.09637,0.04044
0.07169,0.10334,0.07777,0.05014,0.1159,0.26768,0.28137,0.16396,0.25312,0.19804,0.23417,0.18741,0.17033,0.12424,0.0379,0.0181
0.03076,0.08027,0.06238,0.05743,0.02239,0.04025,0.04061,0.06918,0.07336,0.05727,0.0454,0.0382,0.06823,0.05809,0.08652,0.03126
0.02205,0.02859,0.03817,0.03167,0.01617,0.01674,0.02509,0.03383,0.03045,0.03206,0.03173,0.01945,0.01562,0.02271,0.02103,0.0198
