0,0,890688.757924885,3230631.51981375,0,0,0,5464.11956333353,19818.9959537189,0,0,0,5464.11956333353,19818.9959537189,0,0,0,5464.11956333353,19818.9959537189,0,0,0,5464.11956333353,19818.9959537189,0,0,0,5464.11956333353,19818.9959537189,0,0,0,5464.11956333353,19818.9959537189,0,883609.029159052
0,0,787834.334949917,2857566.58791841,0,0,0,4833.13723673241,17530.3498081089,0,0,0,4833.13723673241,17530.3498081089,0,0,0,4833.13723673241,17530.3498081089,0,0,0,4833.13723673241,17530.3498081089,0,0,0,4833.13723673241,17530.3498081089,0,0,0,4833.13723673241,17530.3498081089,0,781572.154862621
0,0,700275.922012283,2539982.06005235,0,0,0,4295.9915359361,15582.0599972349,0,0,0,4295.9915359361,15582.0599972349,0,0,0,4295.9915359361,15582.0599972349,0,0,0,4295.9915359361,15582.0599972349,0,0,0,4295.9915359361,15582.0599972349,0,0,0,4295.9915359361,15582.0599972349,0,694709.708736345
0,0,611664.565432348,2218578.38336562,0,0,0,3752.38632848968,13610.3408058949,0,0,0,3752.38632848968,13610.3408058949,0,0,0,3752.38632848968,13610.3408058949,0,0,0,3752.38632848968,13610.3408058949,0,0,0,3752.38632848968,13610.3408058949,0,0,0,3752.38632848968,13610.3408058949,0,606802.688395726
0,0,503077.16141545,1824719.26372315,0,0,0,3086.23381074299,11194.1282942992,0,0,0,3086.23381074299,11194.1282942992,0,0,0,3086.23381074299,11194.1282942992,0,0,0,3086.23381074299,11194.1282942992,0,0,0,3086.23381074299,11194.1282942992,0,0,0,3086.23381074299,11194.1282942992,0,499078.402231148
0,0,411424.946432841,1492286.04061455,0,0,0,2523.97381087942,9154.74600533708,0,0,0,2523.97381087942,9154.74600533708,0,0,0,2523.97381087942,9154.74600533708,0,0,0,2523.97381087942,9154.74600533708,0,0,0,2523.97381087942,9154.74600533708,0,0,0,2523.97381087942,9154.74600533708,0,408154.694055312
0,0,338826.244111352,1228962.11973808,0,0,0,2078.6016355848,7539.32942490668,0,0,0,2078.6016355848,7539.32942490668,0,0,0,2078.6016355848,7539.32942490668,0,0,0,2078.6016355848,7539.32942490668,0,0,0,2078.6016355848,7539.32942490668,0,0,0,2078.6016355848,7539.32942490668,0,336133.049787621
0,0,281045.789013123,1019385.70170354,0,0,0,1724.13514853032,6253.63832843005,0,0,0,1724.13514853032,6253.63832843005,0,0,0,1724.13514853032,6253.63832843005,0,0,0,1724.13514853032,6253.63832843005,0,0,0,1724.13514853032,6253.63832843005,0,0,0,1724.13514853032,6253.63832843005,0,278811.86842157
0,0,222420.18082405,806743.815299673,0,0,0,1364.483890144,4949.1414644632,0,0,0,1364.483890144,4949.1414644632,0,0,0,1364.483890144,4949.1414644632,0,0,0,1364.483890144,4949.1414644632,0,0,0,1364.483890144,4949.1414644632,0,0,0,1364.483890144,4949.1414644632,0,220652.251748634
0,0,173001.611333993,627496.927048112,0,0,0,1061.31516825321,3849.5133170912,0,0,0,1061.31516825321,3849.5133170912,0,0,0,1061.31516825321,3849.5133170912,0,0,0,1061.31516825321,3849.5133170912,0,0,0,1061.31516825321,3849.5133170912,0,0,0,1061.31516825321,3849.5133170912,0,171626.490705829
